ticker	nome	segmento	tipoGestao	cotacao	dataCotacao	min52W	max52W	volumeMedioDiarioL2M	valorMercado	numeroCotas	dataUltimoRelatorio	urlHistorico	ffoYield	dividendYield	p_vp	ffoPorCota	dyPorCota	vpPorCota	ativos	patrimonioLiquido	qtdImoveis	qtdUnidades	imoveisPorPatrimonioLiquido	area	aluguelPorM2	precoPorM2	capRate	vacanciaMedia	
SPTW11	SP DOWNTOWN FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Lajes Corporativas	Passiva	44,50	07/01/2022	38,46	56,78	233.520	80.011.000	1.798.000	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=SPTW11&tipo=2	28,47%	53,4%	0,90	12,67	14,08	49,70	91.255.900	89.355.200	1	8	95,4%	19.871	1.028	3.842	26,7%	0,0%	
STRX11	STARX FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Híbrido	Passiva	15.816,00	21/12/2018	0,00	0,00	0	25.520.000.000	1.613.559	-	https://fundamentus.com.br/fii_proventos.php?papel=STRX11&tipo=2	0,04%	2,3%	86,04	6,36	7,26	183,82	297.725.000	296.599.000	2	53	99,2%	94.370	115	268.353	0,0%	22,5%	
TBOF11	FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TB OFFICE	Lajes Corporativas	Passiva	101,50	01/04/2020	0,00	0,00	0	1.020.080.000	10.050.000	31/05/2020	https://fundamentus.com.br/fii_proventos.php?papel=TBOF11&tipo=2	-0,09%	0,0%	1.126,53	-0,09	0,00	0,09	1.141.600	905.052	0	0	0,0%	0	-	-	-	-	
TEPP11	TELLUS PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO	Lajes Corporativas	Ativa	73,00	07/01/2022	63,10	84,32	184.770	308.204.000	4.221.967	31/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=TEPP11&tipo=2	7,23%	7,5%	0,78	5,28	5,50	93,96	453.964.000	396.716.000	5	98	112,4%	36.880	671	9.396	7,1%	13,0%	
TGAR11	FUNDO DE INVESTIMENTO IMOBILIÁRIO TG ATIVO REAL	Híbrido	Ativa	118,96	07/01/2022	109,20	129,34	3.256.940	1.345.390.000	11.309.572	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=TGAR11&tipo=2	7,06%	12,8%	0,93	8,40	12,44	127,41	1.514.490.000	1.440.970.000	5	1015	1,3%	264.221	1	68	1,4%	0,0%	
THRA11	FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII CYRELA THERA CORPORATE	Lajes Corporativas	Passiva	138,50	07/07/2021	128,50	138,52	0	203.973.000	1.472.728	30/04/2021	https://fundamentus.com.br/fii_proventos.php?papel=THRA11&tipo=2	2,96%	110,1%	14,52	4,09	47,00	9,54	19.746.700	14.050.700	0	0	0,0%	0	-	-	-	-	
TORD11	TORDESILHAS EI FUNDO DE INVESTIMENTO IMOBILIÁRIO	Híbrido	Ativa	9,68	07/01/2022	9,11	10,90	1.168.340	339.297.000	35.051.355	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=TORD11&tipo=2	6,00%	12,1%	0,75	0,58	0,98	12,91	454.095.000	452.519.000	0	0	0,0%	0	-	-	-	-	
TOUR11	FUNDO DE INVESTIMENTO IMOBILIÁRIO TOURMALET II	Residencial	Ativa	8,80	30/11/2021	1,90	89,44	103.028	0	0	-	https://fundamentus.com.br/fii_proventos.php?papel=TOUR11&tipo=2	inf%	1.425,2%	0,00	inf	inf	nan	0	0	3	165	0,0%	50.466	0	0	-	0,0%	
TRNT11	FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII TORRE NORTE	Lajes Corporativas	Passiva	103,76	07/01/2022	95,67	190,16	19.616	408.354.000	3.935.562	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=TRNT11&tipo=2	4,87%	4,7%	0,50	5,05	4,93	206,93	820.131.000	814.381.000	1	68	98,0%	61.855	565	6.472	8,7%	48,5%	
TRXB11	TRX REAL ESTATE II FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Híbrido	Passiva	122,81	05/01/2022	105,97	122,81	1.982.980	307.199.000	2.501.419	-	https://fundamentus.com.br/fii_proventos.php?papel=TRXB11&tipo=2	7,70%	7,8%	1,21	9,46	9,69	101,69	724.806.000	254.358.000	12	12	136,0%	124.772	409	3.349	12,2%	0,0%	
TRXF11	TRX REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Híbrido	Ativa	100,91	07/01/2022	92,49	102,99	2.658.230	569.286.000	5.641.522	31/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=TRXF11&tipo=2	7,17%	8,6%	0,99	7,23	8,55	101,99	1.436.010.000	575.389.000	25	25	119,2%	297.639	185	2.279	8,1%	0,0%	
TRXL11	BTG PACTUAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Híbrido	Ativa	103,38	29/11/2019	0,00	0,00	0	1.574.370.000	15.228.960	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=TRXL11&tipo=2	4,91%	0,0%	1,03	5,08	0,00	99,99	1.792.240.000	1.522.710.000	11	33	87,5%	278.498	177	4.945	3,6%	0,0%	
TSER11	TISHMAN SPEYER RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Lajes Corporativas	Ativa	100,00	04/01/2022	99,07	109,41	629.313	120.500.000	1.205.000	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=TSER11&tipo=2	4,26%	5,1%	1,04	4,26	6,89	96,14	230.831.000	115.852.000	1	1	195,1%	596	5.233	394.486	1,3%	3,0%	
UBSR11	FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII REC RECEBÍVEIS IMOBILIÁRIOS	Títulos e Val. Mob.	Ativa	102,50	25/08/2020	0,00	0,00	0	2.486.540.000	24.258.940	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=UBSR11&tipo=2	7,75%	0,0%	1,08	7,94	0,00	95,31	2.342.760.000	2.312.000.000	0	0	0,0%	0	-	-	-	-	
URPR11	URCA PRIME RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Outros	Ativa	113,85	07/01/2022	77,02	115,43	3.684.340	415.887.000	3.652.937	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=URPR11&tipo=2	4,56%	18,6%	1,18	5,20	11,54	96,30	359.687.000	351.769.000	0	0	0,0%	0	-	-	-	-	
VCJR11	VECTIS JUROS REAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	98,85	07/01/2022	86,83	99,38	1.080.500	1.147.040.000	11.603.880	30/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=VCJR11&tipo=2	6,07%	11,7%	1,04	6,00	11,47	95,35	1.124.720.000	1.106.450.000	0	0	0,0%	0	-	-	-	-	
VCRR11	VECTIS RENDA RESIDENCIAL FUNDO DE INVESTIMENTO IMOBILIARIO	Residencial	Ativa	78,98	07/01/2022	66,28	98,84	62.997	157.960.000	2.000.000	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=VCRR11&tipo=2	3,68%	5,9%	0,81	2,91	4,69	98,07	233.690.000	196.132.000	4	348	87,3%	56.142	0	2.455	0,0%	0,0%	
VERE11	FUNDO DE INVESTIMENTO IMOBILIARIO VEREDA - FII	Outros	Ativa	257,00	02/03/2020	0,00	0,00	0	141.372.000	550.084	-	https://fundamentus.com.br/fii_proventos.php?papel=VERE11&tipo=2	13,77%	15,3%	0,81	35,39	29,01	316,44	175.773.000	174.069.000	3	106	89,7%	86.365	327	1.469	22,3%	28,4%	
VGHF11	VALORA HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Híbrido	Ativa	10,09	07/01/2022	8,33	10,09	1.342.070	336.615.000	33.361.255	14/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=VGHF11&tipo=2	0,67%	12,6%	1,07	0,07	0,84	9,43	318.423.000	314.759.000	0	0	0,0%	0	-	-	-	-	
VGIP11	VALORA CRI ÍNDICE DE PREÇO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	101,82	07/01/2022	91,31	102,00	2.801.690	748.507.000	7.351.274	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=VGIP11&tipo=2	6,12%	13,3%	1,05	6,23	11,23	97,27	823.541.000	715.092.000	0	0	0,0%	0	-	-	-	-	
VGIR11	VALORA RE III FUNDO DE INVESTIMENTO IMOBILIARIO - FII	Títulos e Val. Mob.	Ativa	98,91	07/01/2022	78,96	99,69	988.249	445.729.000	4.506.414	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=VGIR11&tipo=2	2,49%	7,0%	1,02	2,46	6,98	97,22	498.757.000	438.107.000	0	0	0,0%	0	-	-	-	-	
VIFI11	VINCI INSTRUMENTOS FINANCEIROS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	74,38	07/01/2022	69,31	86,81	388.132	209.182.000	2.812.340	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=VIFI11&tipo=2	6,42%	10,0%	0,87	4,77	7,46	85,57	242.602.000	240.665.000	0	0	0,0%	0	-	-	-	-	
VILG11	VINCI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Logística	Ativa	97,93	07/01/2022	85,33	118,24	4.262.480	1.468.700.000	14.997.396	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=VILG11&tipo=2	6,15%	7,3%	0,86	6,02	6,84	113,59	1.970.950.000	1.703.600.000	15	35	110,1%	608.898	180	2.656	6,8%	0,0%	
VINO11	VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO	Lajes Corporativas	Ativa	54,79	07/01/2022	52,68	58,47	2.422.040	694.401.000	12.673.868	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=VINO11&tipo=2	8,81%	10,7%	0,94	4,82	5,98	58,02	912.652.000	735.372.000	9	9	113,2%	54.714	1.106	14.369	7,7%	0,7%	
VISC11	VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Shoppings	Ativa	101,70	07/01/2022	92,17	110,61	2.083.940	1.799.710.000	17.696.234	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=VISC11&tipo=2	4,11%	5,9%	0,87	4,18	5,25	116,31	2.614.200.000	2.058.290.000	19	3922	101,9%	713.877	136	2.568	5,3%	8,1%	
VIUR11	VINCI IMOVEIS URBANOS FUNDO DE INVESTIMENTO IMOBILIARIO	Outros	Ativa	78,44	07/01/2022	69,50	94,50	305.329	211.366.000	2.694.622	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=VIUR11&tipo=2	3,80%	6,0%	0,83	2,98	4,72	94,97	385.902.000	255.916.000	5	5	118,4%	88.946	84	2.814	3,0%	0,0%	
VLOL11	FUNDO DE INVESTIMENTO IMOBILIARIO - FII VILA OLIMPIA CORPORATE	Lajes Corporativas	Passiva	93,11	07/01/2022	87,73	102,60	136.799	166.185.000	1.784.828	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=VLOL11&tipo=2	4,35%	5,8%	0,96	4,05	5,45	97,19	174.878.000	173.464.000	1	24	98,9%	10.368	816	15.847	5,2%	0,0%	
VOTS11	Votorantim Securities Master Fundo de Investimento Imobiliário - FII	Títulos e Val. Mob.	Ativa	84,01	05/01/2022	73,48	86,61	978	69.553.000	827.913	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=VOTS11&tipo=2	1,53%	8,4%	0,86	1,28	6,81	97,94	81.597.900	81.087.300	0	0	0,0%	0	-	-	-	-	
VRTA11	FATOR VERITA FUNDO DE INVESTIMENTO IMOBILIARIO	Títulos e Val. Mob.	Ativa	105,75	07/01/2022	97,26	105,75	2.378.000	1.110.390.000	10.500.124	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=VRTA11&tipo=2	9,90%	11,6%	1,09	10,47	12,02	96,87	1.049.000.000	1.017.170.000	0	0	0,0%	0	-	-	-	-	
VSEC11	FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES	Títulos e Val. Mob.	Ativa	64,51	07/01/2022	48,68	110,41	597	4.047.030	62.735	30/06/2021	https://fundamentus.com.br/fii_proventos.php?papel=VSEC11&tipo=2	338,41%	12,2%	0,65	218,31	1.051,44	99,73	6.758.690	6.256.530	0	0	0,0%	0	-	-	-	-	
VSHO11	FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SHOPPING	Shoppings	Ativa	79,05	07/01/2022	64,05	85,18	18.412	165.910.000	2.098.800	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=VSHO11&tipo=2	4,74%	7,1%	0,77	3,75	5,49	102,42	216.670.000	214.967.000	3	258	96,2%	74.109	258	2.154	12,0%	7,8%	
VSLH11	VERSALHES RECEBÍVEIS IMOBILIÁRIOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO	Outros	Ativa	9,79	07/01/2022	9,21	11,06	1.667.170	290.420.000	29.664.995	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=VSLH11&tipo=2	3,74%	13,9%	1,00	0,37	1,09	9,81	291.027.000	290.951.000	0	0	0,0%	0	-	-	-	-	
VTLT11	FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM LOGÍSTICA	Logística	Ativa	91,25	07/01/2022	88,05	108,13	191.018	192.994.000	2.115.000	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=VTLT11&tipo=2	9,87%	9,8%	0,89	9,01	9,04	102,33	216.669.000	216.436.000	1	1	97,1%	249.303	86	752	11,4%	0,0%	
VVPR11	Fundo de Investimento Imobiliário - V2 Properties	Híbrido	Ativa	96,02	07/01/2022	91,21	97,47	825.138	221.400.000	2.305.771	31/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=VVPR11&tipo=2	7,85%	8,6%	0,93	7,53	8,28	103,44	242.307.000	238.520.000	6	6	78,9%	66.935	280	2.610	10,7%	0,0%	
VXXV11	VX XVI - FUNDO DE INVESTIMENTO IMOBILIÁRIO	Outros	Ativa	863,00	27/12/2021	721,50	863,00	1.484.550	152.559.000	176.778	-	https://fundamentus.com.br/fii_proventos.php?papel=VXXV11&tipo=2	-0,01%	0,0%	1,26	-0,09	0,00	684,26	121.021.000	120.962.000	0	0	0,0%	0	-	-	-	-	
WPLZ11	SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO	Shoppings	Passiva	70,48	07/01/2022	55,54	72,13	14.573	71.942.200	1.020.747	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=WPLZ11&tipo=2	0,41%	1,7%	0,68	0,29	1,22	103,93	106.578.000	106.085.000	1	177	98,2%	36.780	22	1.920	1,2%	11,0%	
WTSP11B	FUNDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST RE I	Híbrido	Ativa	47,00	07/01/2022	39,62	51,88	243	46.650.600	992.565	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=WTSP11B&tipo=2	6,96%	6,5%	0,59	3,27	3,07	79,60	80.578.100	79.009.500	1	11	100,8%	12.283	385	3.830	10,1%	7,4%	
XPCI11	XP CRÉDITO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	97,38	07/01/2022	81,82	97,38	2.077.490	670.740.000	6.887.865	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=XPCI11&tipo=2	8,54%	11,3%	1,03	8,32	10,71	94,45	658.866.000	650.592.000	0	0	0,0%	0	-	-	-	-	
XPCM11	XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Lajes Corporativas	Passiva	19,76	07/01/2022	18,98	52,77	120.791	47.711.900	2.414.570	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=XPCM11&tipo=2	36,79%	17,4%	0,36	7,27	3,47	55,33	134.488.000	133.587.000	1	1	82,4%	19.664	601	2.000	30,0%	100,0%	
XPHT11	XP HOTÉIS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Hotel	Ativa	91,01	06/01/2022	84,81	95,00	109.022	346.260.000	3.804.642	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=XPHT11&tipo=2	-0,24%	0,0%	1,05	-0,22	0,00	86,88	330.653.000	330.560.000	11	1041	98,2%	24.059	14	14.136	0,1%	0,0%	
XPIN11	XP Industrial Fundo de Investimento Imobiliário	Outros	Ativa	90,19	07/01/2022	78,65	108,58	601.280	644.895.000	7.150.402	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=XPIN11&tipo=2	7,54%	8,3%	0,82	6,80	7,04	110,08	884.014.000	787.121.000	95	95	104,6%	472.087	115	1.428	8,1%	7,0%	
XPLG11	XP Log Fundo de Investimento Imobiliário - FII		Ativa	96,92	07/01/2022	85,75	115,67	5.347.610	2.626.630.000	27.101.061	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=XPLG11&tipo=2	8,45%	7,5%	0,92	8,19	7,21	105,88	2.964.310.000	2.869.530.000	15	131	69,2%	934.276	191	1.945	9,8%	0,8%	
XPML11	XP MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO FII	Shoppings	Ativa	93,00	07/01/2022	84,43	112,81	3.544.330	1.737.390.000	18.681.577	31/12/2021	https://fundamentus.com.br/fii_proventos.php?papel=XPML11&tipo=2	4,33%	5,8%	0,89	4,03	5,34	104,13	2.269.250.000	1.945.350.000	10	1570	83,0%	288.847	290	4.991	5,8%	4,8%	
XPPR11	XP PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Outros	Ativa	67,40	07/01/2022	56,23	73,88	1.113.530	493.110.000	7.316.171	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=XPPR11&tipo=2	8,34%	9,1%	0,81	5,62	6,18	82,83	965.082.000	606.024.000	6	83	154,6%	76.504	626	9.963	6,3%	0,0%	
XPSF11	XP SELECTION FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	79,00	07/01/2022	67,90	92,19	777.839	342.087.000	4.330.214	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=XPSF11&tipo=2	3,24%	12,1%	0,94	2,56	8,87	84,36	368.674.000	365.313.000	0	0	0,0%	0	-	-	-	-	
XTED11	TRX EDIFICIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIARIO - FII	Lajes Corporativas	Ativa	6,10	07/01/2022	5,95	7,19	3.888	11.811.000	1.936.237	30/11/2021	https://fundamentus.com.br/fii_proventos.php?papel=XTED11&tipo=2	-6,48%	0,0%	0,45	-0,40	0,00	13,52	26.229.600	26.172.600	1	51	99,0%	7.464	0	1.567	0,0%	0,0%	
YCHY11	RIZA ARCTIUM REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO	Híbrido	Ativa	1.000,00	17/07/2020	0,00	0,00	0	1.597.570.000	1.597.568	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=YCHY11&tipo=2	0,51%	0,0%	9,69	5,07	0,00	103,20	204.994.000	164.876.000	6	5	108,0%	227.831	24	7.575	0,3%	0,0%	
