ticker	nome	segmento	tipoGestao	cotacao	dataCotacao	min52W	max52W	volumeMedioDiarioL2M	valorMercado	numeroCotas	dataUltimoRelatorio	urlHistorico	ffoYield	dividendYield	p_vp	ffoPorCota	dyPorCota	vpPorCota	ativos	patrimonioLiquido	qtdImoveis	qtdUnidades	imoveisPorPatrimonioLiquido	area	aluguelPorM2	precoPorM2	capRate	vacanciaMedia	
TRXL11	BTG PACTUAL LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Híbrido	Ativa	103,38	29/11/2019	0,00	0,00	0	1.574.370.000	15.228.960	31/08/2021	https://fundamentus.com.br/fii_proventos.php?papel=TRXL11&tipo=2	4,51%	0,0%	1,03	4,66	0,00	100,25	1.803.520.000	1.526.680.000	10	18	73,3%	232.647	166	4.958	3,3%	2,3%	
TSER11	TISHMAN SPEYER RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO	Lajes Corporativas	Ativa	104,58	14/09/2021	104,21	113,33	131	126.019.000	1.205.000	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=TSER11&tipo=2	1,71%	2,3%	1,07	1,79	4,10	97,36	230.468.000	117.323.000	1	1	192,7%	92.076	34	2.637	1,3%	0,0%	
UBSR11	FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII REC RECEBÍVEIS IMOBILIÁRIOS	Títulos e Val. Mob.	Ativa	102,50	25/08/2020	0,00	0,00	0	1.986.370.000	19.379.213	07/10/2021	https://fundamentus.com.br/fii_proventos.php?papel=UBSR11&tipo=2	8,06%	0,0%	1,08	8,26	0,00	95,18	1.868.100.000	1.844.610.000	0	0	0,0%	0	-	-	-	-	
URPR11	URCA PRIME RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Outros	Ativa	117,50	22/10/2021	70,50	120,84	3.221.960	195.100.000	1.660.428	31/07/2021	https://fundamentus.com.br/fii_proventos.php?papel=URPR11&tipo=2	9,52%	18,4%	1,23	11,18	17,02	95,35	363.114.000	158.329.000	0	0	0,0%	0	-	-	-	-	
VCJR11	VECTIS JUROS REAL FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	95,85	22/10/2021	90,68	99,62	1.074.380	1.112.230.000	11.603.880	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=VCJR11&tipo=2	4,51%	10,8%	0,99	4,32	8,81	96,48	1.135.190.000	1.119.500.000	0	0	0,0%	0	-	-	-	-	
VCRR11	VECTIS RENDA RESIDENCIAL FUNDO DE INVESTIMENTO IMOBILIARIO	Residencial	Ativa	81,99	22/10/2021	79,16	101,51	69.505	163.980.000	2.000.000	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=VCRR11&tipo=2	0,90%	3,2%	0,84	0,74	2,68	98,04	235.940.000	196.074.000	4	348	87,3%	56.142	0	2.550	0,0%	0,0%	
VERE11	FUNDO DE INVESTIMENTO IMOBILIARIO VEREDA - FII	Outros	Ativa	257,00	02/03/2020	0,00	0,00	0	141.372.000	550.084	-	https://fundamentus.com.br/fii_proventos.php?papel=VERE11&tipo=2	12,75%	12,8%	0,81	32,77	25,98	315,51	175.115.000	173.558.000	3	106	90,0%	86.365	308	1.473	20,9%	28,5%	
VGHF11	VALORA HEDGE FUND FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Híbrido	Ativa	9,86	22/10/2021	8,74	9,89	959.704	162.403.000	16.470.910	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=VGHF11&tipo=2	-1,08%	8,1%	1,05	-0,11	0,82	9,43	157.755.000	155.269.000	0	0	0,0%	0	-	-	-	-	
VGIP11	VALORA CRI ÍNDICE DE PREÇO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	99,50	22/10/2021	83,37	103,30	2.139.960	731.452.000	7.351.274	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=VGIP11&tipo=2	3,99%	13,0%	1,04	3,97	9,14	95,42	734.728.000	701.479.000	0	0	0,0%	0	-	-	-	-	
VGIR11	VALORA RE III FUNDO DE INVESTIMENTO IMOBILIARIO - FII	Títulos e Val. Mob.	Ativa	95,58	22/10/2021	78,19	97,00	836.419	430.723.000	4.506.414	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=VGIR11&tipo=2	1,87%	6,6%	0,99	1,79	6,30	96,98	453.038.000	437.044.000	0	0	0,0%	0	-	-	-	-	
VIFI11	VINCI INSTRUMENTOS FINANCEIROS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	75,01	22/10/2021	74,60	90,68	269.853	210.954.000	2.812.340	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=VIFI11&tipo=2	4,61%	9,8%	0,82	3,46	7,39	91,77	260.061.000	258.090.000	0	0	0,0%	0	-	-	-	-	
VILG11	VINCI LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Logística	Ativa	102,86	22/10/2021	100,81	121,05	3.360.980	1.542.630.000	14.997.396	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=VILG11&tipo=2	4,78%	6,6%	0,90	4,91	6,02	113,93	1.893.430.000	1.708.620.000	15	35	101,3%	608.898	151	2.567	5,9%	0,4%	
VINO11	VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO	Lajes Corporativas	Ativa	60,08	22/10/2021	53,99	60,39	1.834.280	761.446.000	12.673.868	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=VINO11&tipo=2	6,37%	9,1%	1,02	3,83	5,51	58,82	924.050.000	745.452.000	9	9	110,9%	56.760	993	14.875	6,7%	0,0%	
VISC11	VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Shoppings	Ativa	102,76	22/10/2021	97,84	112,91	2.627.880	1.466.490.000	14.270.995	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=VISC11&tipo=2	3,95%	5,2%	0,86	4,06	5,36	119,30	2.608.720.000	1.702.560.000	15	3191	122,5%	575.755	133	3.119	4,3%	8,2%	
VIUR11	VINCI IMOVEIS URBANOS FUNDO DE INVESTIMENTO IMOBILIARIO	Outros	Ativa	80,80	22/10/2021	78,42	97,06	333.466	217.725.000	2.694.622	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=VIUR11&tipo=2	0,90%	3,3%	0,84	0,73	2,66	95,87	394.109.000	258.342.000	5	5	117,2%	88.946	18	2.869	0,6%	0,0%	
VLOL11	FUNDO DE INVESTIMENTO IMOBILIARIO - FII VILA OLIMPIA CORPORATE	Lajes Corporativas	Passiva	100,20	22/10/2021	89,13	104,42	281.478	178.840.000	1.784.828	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=VLOL11&tipo=2	4,05%	5,2%	1,03	4,06	5,20	97,11	174.661.000	173.324.000	1	24	98,9%	10.368	801	17.068	4,7%	3,6%	
VOTS11	Votorantim Securities Master Fundo de Investimento Imobiliário - FII	Títulos e Val. Mob.	Ativa	80,00	22/10/2021	73,47	87,41	1.805	66.233.000	827.913	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=VOTS11&tipo=2	1,59%	7,5%	0,81	1,27	5,70	98,53	82.078.700	81.570.900	0	0	0,0%	0	-	-	-	-	
VRTA11	FATOR VERITA FUNDO DE INVESTIMENTO IMOBILIARIO	Títulos e Val. Mob.	Ativa	107,99	22/10/2021	94,23	110,01	1.839.850	1.079.900.000	10.000.000	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=VRTA11&tipo=2	8,66%	10,3%	1,10	9,35	11,21	97,96	991.475.000	979.552.000	0	0	0,0%	0	-	-	-	-	
VSEC11	FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SECURITIES	Títulos e Val. Mob.	Ativa	78,49	19/10/2021	49,73	112,78	3.467	4.924.070	62.735	30/06/2021	https://fundamentus.com.br/fii_proventos.php?papel=VSEC11&tipo=2	323,65%	9,7%	0,79	254,03	1.156,49	99,33	7.660.370	6.231.600	0	0	0,0%	0	-	-	-	-	
VSHO11	FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM SHOPPING	Shoppings	Ativa	85,10	22/10/2021	65,40	86,98	55.045	178.608.000	2.098.800	31/07/2021	https://fundamentus.com.br/fii_proventos.php?papel=VSHO11&tipo=2	1,59%	4,5%	0,84	1,35	3,87	101,24	214.197.000	212.491.000	3	258	97,1%	74.109	180	2.341	7,7%	7,8%	
VSLH11	VERSALHES RECEBÍVEIS IMOBILIÁRIOS - FUNDO DE INVESTIMENTO IMOBILIÁRIO	Outros	Ativa	10,07	22/10/2021	9,45	11,35	1.449.220	265.848.000	26.400.000	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=VSLH11&tipo=2	2,06%	9,7%	1,01	0,21	0,80	9,94	262.633.000	262.404.000	0	0	0,0%	0	-	-	-	-	
VTLT11	FUNDO DE INVESTIMENTO IMOBILIÁRIO VOTORANTIM LOGÍSTICA	Logística	Ativa	94,70	22/10/2021	91,70	110,72	265.566	200.290.000	2.115.000	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=VTLT11&tipo=2	9,37%	9,4%	0,93	8,87	8,95	102,28	216.555.000	216.316.000	1	1	97,1%	249.303	85	780	10,9%	0,0%	
VVPR11	Fundo de Investimento Imobiliário - V2 Properties	Híbrido	Ativa	96,18	22/10/2021	92,34	99,80	78.916	221.769.000	2.305.771	08/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=VVPR11&tipo=2	6,98%	8,2%	0,93	6,71	7,60	103,28	241.854.000	238.145.000	6	6	79,0%	66.935	252	2.619	9,6%	0,0%	
VXXV11	VX XVI - FUNDO DE INVESTIMENTO IMOBILIÁRIO	Outros	Ativa	833,50	30/09/2021	721,50	833,50	1.343.400	43.342.000	52.000	-	https://fundamentus.com.br/fii_proventos.php?papel=VXXV11&tipo=2	0,26%	0,0%	1,50	2,15	10,76	555,80	118.976.000	28.901.700	0	0	0,0%	0	-	-	-	-	
WPLZ11	SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO	Shoppings	Passiva	63,05	22/10/2021	56,36	78,58	15.990	64.358.100	1.020.747	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=WPLZ11&tipo=2	-0,44%	0,4%	0,61	-0,28	0,25	103,61	106.057.000	105.760.000	1	172	98,4%	36.780	7	1.723	0,4%	11,1%	
WTSP11B	FUNDO DE INVESTIMENTO IMOBILIÁRIO OURINVEST RE I	Híbrido	Ativa	50,67	22/10/2021	43,44	60,07	1.114	50.293.300	992.565	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=WTSP11B&tipo=2	5,29%	4,8%	0,64	2,68	2,45	79,61	81.412.500	79.016.400	1	11	100,8%	12.283	334	4.128	8,1%	6,8%	
XPCI11	XP CRÉDITO IMOBILIÁRIO - FUNDO DE INVESTIMENTO IMOBILIÁRIO	Títulos e Val. Mob.	Ativa	97,01	22/10/2021	80,05	99,86	2.604.230	637.066.000	6.567.011	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=XPCI11&tipo=2	10,81%	10,5%	1,01	10,49	10,26	95,64	649.967.000	628.084.000	0	0	0,0%	0	-	-	-	-	
XPCM11	XP CORPORATE MACAÉ FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Lajes Corporativas	Passiva	21,41	22/10/2021	21,41	54,08	201.977	51.695.900	2.414.570	31/08/2021	https://fundamentus.com.br/fii_proventos.php?papel=XPCM11&tipo=2	39,79%	28,6%	0,31	8,52	6,22	70,14	170.163.000	169.356.000	1	1	85,1%	19.664	990	2.237	44,2%	100,0%	
XPHT11	XP HOTÉIS - FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Hotel	Ativa	93,00	21/10/2021	84,81	93,50	252.892	353.832.000	3.804.642	31/08/2021	https://fundamentus.com.br/fii_proventos.php?papel=XPHT11&tipo=2	-0,27%	0,0%	1,07	-0,25	0,00	86,92	330.731.000	330.696.000	11	1041	98,2%	24.059	5	14.436	0,0%	0,0%	
XPIN11	XP Industrial Fundo de Investimento Imobiliário	Outros	Ativa	91,10	22/10/2021	89,59	111,02	776.845	600.036.000	6.586.568	31/08/2021	https://fundamentus.com.br/fii_proventos.php?papel=XPIN11&tipo=2	10,48%	8,2%	0,82	9,55	7,52	111,21	790.534.000	732.471.000	91	91	98,6%	255.452	310	2.316	13,4%	10,6%	
XPLG11	XP Log Fundo de Investimento Imobiliário - FII	Logística	Ativa	101,70	22/10/2021	97,51	125,71	4.998.850	2.756.180.000	27.101.061	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=XPLG11&tipo=2	8,55%	7,0%	0,93	8,69	6,64	109,56	3.027.060.000	2.969.280.000	15	131	67,6%	934.276	207	1.993	10,4%	0,8%	
XPML11	XP MALLS FUNDO DE INVESTIMENTO IMOBILIÁRIO FII	Shoppings	Ativa	101,00	22/10/2021	93,08	115,11	3.928.240	1.838.980.000	18.207.683	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=XPML11&tipo=2	2,89%	5,2%	0,97	2,92	5,26	104,36	2.253.470.000	1.900.090.000	10	1620	84,8%	321.654	214	4.851	4,4%	5,5%	
XPPR11	XP PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	Outros	Ativa	66,05	22/10/2021	60,59	82,07	1.196.610	483.233.000	7.316.171	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=XPPR11&tipo=2	8,81%	9,7%	0,79	5,82	5,89	83,99	963.749.000	614.465.000	6	83	152,4%	76.504	630	9.628	6,5%	36,8%	
XPSF11	XP SELECTION FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIÁRIO - FII	Títulos e Val. Mob.	Ativa	79,90	22/10/2021	77,50	94,73	932.799	345.984.000	4.330.214	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=XPSF11&tipo=2	0,31%	12,1%	0,89	0,25	8,82	89,52	394.172.000	387.643.000	0	0	0,0%	0	-	-	-	-	
XTED11	TRX EDIFICIOS CORPORATIVOS FUNDO DE INVESTIMENTO IMOBILIARIO - FII	Lajes Corporativas	Ativa	6,77	22/10/2021	6,76	7,50	5.013	13.108.300	1.936.237	30/09/2021	https://fundamentus.com.br/fii_proventos.php?papel=XTED11&tipo=2	-6,91%	0,0%	0,50	-0,47	0,00	13,53	26.361.500	26.189.500	1	51	99,0%	7.464	0	1.738	0,0%	0,0%	
YCHY11	RIZA ARCTIUM REAL ESTATE FUNDO DE INVESTIMENTO IMOBILIÁRIO	Híbrido	Ativa	1.000,00	17/07/2020	0,00	0,00	0	1.597.570.000	1.597.568	30/06/2021	https://fundamentus.com.br/fii_proventos.php?papel=YCHY11&tipo=2	0,30%	0,0%	9,70	3,01	0,00	103,11	170.311.000	164.725.000	6	5	53,5%	228.279	21	3.744	0,6%	0,0%	
